date,location_key,new_deceased
2021-07-24,HK,0
2021-10-09,HK,0
2021-11-04,HK,0
2020-07-31,HN,25
2020-09-06,HN,1
2021-02-28,HN,10
2021-04-18,HN,3
2021-06-27,HN,6
2021-07-04,HN,8
2021-09-01,HN,42
2021-12-07,HN,0
2021-08-21,HR,3
2021-10-02,HR,14
2022-03-23,HR,9
2020-08-08,HT,5
2020-11-10,HT,0
2021-04-15,HT,0
2021-04-22,HT,0
2021-05-21,HT,4
2021-05-29,HT,2
2021-11-08,HT,0
2021-11-24,HT,0
2021-09-11,HU,12
2020-05-10,ID,14
2020-07-29,ID,74
2020-12-19,ID,145
2021-01-29,ID,187
2020-10-24,AW,0
2021-03-03,AW,1
2021-09-04,AW,0
2021-12-07,AW,0
2022-02-10,AW,0
2020-08-01,AZ,6
2022-02-15,AZ,22
2020-09-12,BA,6
2021-05-30,BA,20
2021-11-28,BA,57
2021-03-16,BB,1
2021-11-06,BB,2
2022-01-29,BB,1
2022-02-21,BB,1
2022-03-14,BD,0
2020-11-12,BF,1
2021-02-23,BF,1
2021-04-23,BF,0
2021-05-22,BF,0
2021-06-16,BF,0
2021-06-23,BF,0
2021-11-13,BF,0
2022-01-11,BF,6
2022-02-16,BF,0
2022-03-28,BF,0
2021-09-12,BG,139
2021-10-06,BG,94
2021-11-20,BG,73
2021-12-12,BG,152
2021-10-21,BH,1
2022-02-28,BH,1
2020-09-12,BJ,0
2020-12-03,BJ,0
2021-03-25,BJ,0
2021-03-30,BJ,3
2021-05-07,BJ,0
2021-09-12,BJ,0
2022-03-24,BJ,0
2021-07-10,BM,0
2021-11-04,BN,0
2021-12-20,BR,70
2020-05-25,IM,0
2020-07-31,IM,0
2020-08-22,IM,0
2020-11-19,IM,0
2021-01-23,IM,0
2021-08-15,IM,0
2021-09-29,IM,1
2021-11-01,IM,0
2021-12-21,IM,0
2022-02-18,IM,0
2022-03-06,IM,0
2021-01-08,IQ,4
2021-01-20,IQ,9
2021-05-13,IQ,27
2020-08-21,IR,126
2020-11-28,IR,389
2021-03-10,IR,88
2021-06-25,IR,123
2021-07-13,IR,184
2021-12-13,IR,67
2021-04-28,JE,0
2021-05-26,JE,0
2021-12-15,JE,0
2021-12-18,JE,0
2021-02-07,JM,0
2020-10-25,JO,45
2021-07-02,JO,9
2021-09-23,JO,8
2021-03-19,KE,5
2021-03-30,KE,6
2021-05-12,KE,18
2021-10-06,KE,3
2022-02-04,KE,3
2020-09-17,KG,0
2020-11-12,KG,1
2021-08-16,KG,5
2021-09-15,KG,2
2021-09-25,KG,2
2021-12-28,KG,1
2022-01-24,KG,4
2021-04-15,KH,1
2021-05-22,KH,3
2021-08-04,KH,19
2021-09-28,KH,15
2021-12-07,KH,4
2022-03-10,KH,1
2021-03-25,KM,0
2021-04-06,KM,0
2021-04-12,KM,0
2021-06-08,KM,0
2022-02-08,KM,0
2022-03-19,KN,0
2021-08-08,KZ,0
2020-12-11,LB,8
2021-04-11,LC,0
2021-09-19,LC,0
2021-11-20,LC,0
2021-11-28,LC,0
2020-08-06,LR,0
2020-12-09,LR,0
2021-11-17,LR,0
2022-03-27,LR,0
2021-08-14,LS,0
2021-09-06,LS,0
2021-10-09,LS,0
2022-02-11,LS,0
2021-03-12,LY,0
2022-01-06,LY,11
2021-12-04,MA,1
2021-07-24,MC,0
2021-10-03,MC,0
2022-03-21,MC,0
2020-05-23,MD,6
2020-10-28,ME,7
2020-12-01,ME,5
2021-06-13,ME,3
2021-07-30,ME,0
2021-12-25,ME,3
2022-01-02,ME,2
2022-01-21,ME,9
2022-02-27,ME,2
2020-12-26,MG,1
2022-03-23,MG,0
2021-08-06,MK,1
2021-08-14,MK,10
2021-08-28,MK,27
2021-11-30,MK,14
2022-03-21,MK,1
2020-07-27,ML,0
2020-08-12,ML,0
2020-08-30,ML,0
2020-09-12,ML,0
2020-09-24,ML,0
2020-10-25,ML,1
2021-01-23,ML,0
2021-05-11,ML,1
2021-09-06,ML,0
2021-12-25,ML,1
2022-03-07,ML,0
2021-04-15,MM,0
2021-11-28,MM,7
2021-12-08,MM,8
2021-12-26,MM,3
2022-02-02,MM,0
2021-07-19,MN,10
2021-09-04,MN,9
2022-01-19,MN,1
2022-02-06,MN,0
2021-02-12,MQ,0
2021-08-22,MQ,0
2022-03-06,MQ,4
2020-07-14,MR,0
2020-08-04,MR,0
2020-09-16,MR,0
2021-02-08,MR,0
2021-06-14,MR,1
2021-10-09,MR,1
2021-10-19,MR,1
2021-11-28,MR,0
2022-01-10,MR,3
2022-01-16,MR,1
2022-03-23,MR,0
2021-09-28,MU,2
2021-11-03,MU,0
2020-12-10,MW,0
2021-06-22,MW,4
2021-09-08,MW,0
2021-10-16,MW,0
2021-12-07,MW,0
2022-01-14,MW,6
2022-01-25,MW,3
2022-02-01,MW,1
2022-02-24,MW,0
2022-01-03,MZ,11
2022-01-13,MZ,8
2022-02-12,MZ,0
2021-01-29,NA,10
2021-10-17,NC,1
2021-10-18,NC,1
2021-10-03,NE,0
2020-08-31,NG,10
2020-11-30,NG,3
2020-12-19,NG,3
2021-03-06,NG,5
2021-06-11,NG,0
2021-06-17,NG,0
2021-08-18,NG,8
2021-11-21,NG,0
2020-07-29,NI,0
2021-01-22,NI,0
2021-04-09,NI,0
2021-08-23,NI,1
2021-11-23,NI,0
2021-12-26,NI,0
2022-03-29,NZ,12
2022-03-30,NZ,21
2020-08-03,OM,0
2020-11-30,OM,7
2021-05-08,OM,37
2021-07-12,OM,37
2021-07-29,OM,10
2021-09-09,OM,2
2022-03-08,OM,0
2022-03-14,OM,0
2020-04-12,PE,108
2020-06-01,PE,665
2020-06-29,PE,500
2020-09-16,PE,259
2021-02-07,PE,660
2021-06-17,PE,223
2021-07-05,PE,158
2021-07-23,PE,88
2021-08-16,PE,50
2020-12-18,PF,0
2021-06-14,PF,0
2021-06-28,PF,0
2021-10-31,PF,0
2021-12-23,PF,0
2021-07-09,PG,0
2021-10-31,PG,15
2021-11-29,PG,0
2020-07-02,PL,15
2020-12-29,PL,532
2021-01-25,PL,389
2022-03-28,PS,0
2020-10-03,QA,0
2020-11-15,QA,1
2020-11-27,QA,0
2021-02-16,QA,0
2021-08-05,RE,0
2021-10-06,RE,0
2021-11-28,RE,3
2022-03-06,RE,14
2022-03-28,RE,0
2020-08-06,RO,45
2020-09-22,RO,45
2020-10-14,RO,66
2020-11-25,RO,168
2020-12-22,RO,155
2021-01-30,RO,68
2021-07-30,RO,3
2021-12-28,RO,67
2022-01-16,RO,28
2022-01-18,RO,70
2022-03-21,RO,12
2022-03-30,RO,36
2021-03-10,RU,459
2021-07-21,RU,796
2021-08-30,RU,795
2021-09-29,RU,867
2021-10-10,RU,957
2022-01-02,RU,835
2022-01-05,RU,802
2022-02-19,RU,745
2020-11-17,RW,0
2021-01-02,RW,3
2022-03-21,SB,1
2021-09-16,SC,0
2022-02-23,SC,0
2020-09-24,SD,0
2020-11-06,SD,1
2021-08-09,SD,0
2021-10-29,SD,1
2022-02-25,SD,3
2021-10-14,SG,8
2021-12-12,SG,4
2021-03-30,SL,0
2021-04-06,SL,0
2021-09-10,SL,0
2021-01-06,SM,0
2021-03-28,SM,0
2021-04-03,SM,0
2021-04-29,SM,0
2021-05-30,SM,0
2021-07-25,SM,0
2021-07-29,SM,0
2022-03-09,SM,0
2022-03-28,SM,0
2020-10-19,SO,2
2021-05-14,SO,0
2021-05-23,SO,0
2022-01-01,SO,0
2022-03-02,SO,0
2022-03-21,SO,0
2020-10-07,SR,0
2020-12-15,SR,0
2021-01-11,SR,5
2021-01-20,SR,0
2021-03-30,SR,0
2021-06-02,SR,3
2021-07-03,SR,2
2022-02-21,SR,4
2022-03-10,SR,0
2020-08-16,SS,0
2021-01-15,SS,0
2021-06-22,SS,0
2021-09-15,SS,0
2021-09-19,SS,0
2021-10-16,SS,0
2022-01-05,SS,0
2022-03-28,SS,0
2021-03-21,ST,0
2021-05-04,ST,0
2022-02-27,ST,0
2021-10-24,SX,0
2021-11-20,SX,0
2022-02-23,SX,0
2022-03-16,SX,0
2020-12-14,SY,13
2021-05-11,SY,6
2021-09-21,SY,12
2021-11-15,SY,5
2020-09-29,SZ,1
2021-05-03,SZ,0
2022-03-16,TC,0
2020-05-31,TD,1
2020-08-12,TD,0
2020-09-08,TD,0
2022-03-11,TH,63
2020-12-16,TJ,0
2021-05-25,TJ,0
2021-10-16,TJ,0
2021-11-23,TJ,0
2022-02-19,TJ,0
2022-02-27,TJ,0
2022-03-08,TJ,0
2022-01-16,TL,0
2022-03-05,TL,0
2020-07-20,TN,0
2020-09-05,TN,1
2021-02-10,TN,51
2022-01-09,TN,5
2021-09-15,TZ,0
2021-11-27,TZ,0
2022-02-25,TZ,0
2020-06-16,UA,11
2022-01-31,UG,7
2022-02-10,UG,0
2020-08-17,UZ,5
2020-10-18,UZ,4
2021-07-03,UZ,4
2021-08-26,UZ,8
2022-01-23,UZ,3
2020-07-13,VE,4
2021-01-24,VE,6
2021-02-20,VE,4
2021-04-20,VE,19
2021-07-23,VE,15
2021-12-06,VE,9
2021-12-17,VE,7
2021-12-27,VE,2
2021-12-30,VE,3
2022-03-25,VE,0
2021-09-20,VG,0
2020-09-04,VN,0
2020-09-10,VN,0
2020-09-14,VN,0
2021-01-22,VN,0
2021-03-27,VN,0
2021-06-19,VN,2
2021-08-22,VN,389
2020-08-14,XK,8
2021-02-21,XK,1
2021-03-15,XK,13
2021-10-23,XK,0
2022-02-11,XK,2
2020-07-29,YE,2
2020-08-02,YE,2
2020-09-16,YE,2
2020-09-25,YE,0
2020-10-09,YE,2
2021-02-17,YE,0
2021-03-29,YE,19
2021-07-15,YE,0
2021-10-14,YE,5
2021-10-19,YE,8
2021-11-23,YE,0
2021-12-25,YE,0
2020-08-15,YT,0
2021-05-28,YT,0
2022-03-01,YT,0
2022-03-17,ZW,3
2020-10-09,BS,4
2021-01-08,BS,0
2021-03-06,BS,0
2021-09-03,BS,0
2020-12-09,BW,0
2021-03-29,BW,62
2021-11-07,BW,2
2022-02-06,BW,8
2020-05-29,BY,5
2020-10-13,BY,5
2020-10-28,BY,4
2021-06-02,BY,11
2021-07-22,BY,11
2022-01-28,BY,15
2022-02-06,BY,12
2020-12-11,BZ,2
2021-01-18,BZ,1
2021-09-22,BZ,2
2021-10-23,BZ,0
2022-02-20,BZ,0
2021-12-05,CD,0
2021-12-24,CD,18
2020-09-30,CF,0
2020-12-27,CF,0
2021-01-31,CF,0
2021-04-30,CF,0
2021-07-28,CF,0
2022-01-06,CF,0
2022-01-13,CF,0
2021-03-17,CG,0
2021-12-16,CG,0
2022-01-10,CG,0
2022-02-03,CG,0
2022-03-14,CG,0
2020-08-09,CM,3
2020-09-07,CM,0
2020-12-24,CM,0
2021-05-31,CM,0
2021-08-21,CM,0
2021-08-30,CM,7
2021-09-03,CM,0
2022-03-22,CM,1
2020-08-09,CN,4
2020-08-16,CN,2
2020-11-20,CN,0
2021-03-05,CN,1
2021-03-18,CN,0
2021-06-05,CN,21
2021-10-05,CN,1
2020-04-29,CO,21
2021-08-23,CU,92
2022-01-25,CU,3
2021-04-15,CW,2
2021-06-25,CW,0
2021-07-10,CW,0
2021-10-11,CW,0
2021-10-26,CW,0
2021-12-06,CW,1
2022-03-09,CW,0
2020-04-27,DE,202
2021-04-09,DE,104
2021-08-14,DE,4
2021-08-19,DE,17
2021-09-09,DE,45
2021-11-21,DE,309
2022-01-21,DE,54
2022-02-11,DE,58
2020-06-21,DJ,3
2021-01-05,DJ,0
2021-07-29,DJ,1
2021-09-24,DJ,0
2021-09-25,DJ,4
2022-02-21,DJ,0
2021-05-21,DO,3
2021-08-13,DO,0
2021-08-14,DO,4
2021-10-04,DO,0
2021-11-27,DO,0
2021-11-30,DO,6
2022-02-09,DO,3
2020-04-24,DZ,4
2020-05-08,DZ,6
2020-08-22,DZ,1
2020-09-16,DZ,9
2020-09-20,DZ,7
2020-09-29,DZ,10
2020-10-12,DZ,9
2021-02-10,DZ,4
2021-03-15,DZ,5
2021-04-03,DZ,3
2021-05-18,DZ,7
2021-08-15,DZ,36
2021-09-14,DZ,16
2020-04-23,EG,7
2020-06-03,EG,38
2020-08-17,EG,11
2021-01-03,EG,58
2021-03-27,EG,37
2021-06-21,EG,37
2021-11-25,EG,65
2021-10-02,ER,0
2021-10-13,ER,1
2020-07-01,ES,10
2020-07-11,ES,7
2020-08-26,ES,51
2020-12-30,ES,201
2021-03-05,ES,133
2021-04-07,ES,93
2021-10-03,ES,18
2021-10-19,ES,18
2021-11-11,ET,18
2021-10-29,FJ,1
2020-07-16,GA,0
2020-09-24,GA,0
2020-10-20,GA,0
2020-10-24,GA,0
2020-11-15,GA,0
2020-12-10,GA,1
2021-01-06,GA,0
2021-01-25,GA,0
2021-06-22,GA,1
2021-06-24,GA,0
2020-05-04,AD,1
2020-07-18,AD,0
2021-12-11,AD,0
2020-05-23,AF,1
2020-06-16,AF,42
2021-07-06,AF,62
2022-02-08,AF,11
2022-02-20,AF,8
2021-08-11,AG,0
2022-02-15,AG,0
2021-12-10,AL,2
2020-08-14,AO,0
2020-08-29,AO,0
2020-09-11,AO,1
2020-10-06,AO,1
2021-01-05,AO,3
2021-03-29,AO,2
2021-08-19,AO,5
2021-10-26,AO,1
2021-10-05,GD,5
2020-10-02,GE,2
2022-03-14,GE,10
2020-12-17,GF,0
2021-01-06,GF,0
2021-02-20,GF,0
2021-08-26,GF,0
2021-09-27,GF,6
2021-10-19,GF,0
2021-10-31,GH,0
2021-11-13,GH,0
2021-12-07,GH,0
2021-05-09,GI,0
2021-06-04,GI,0
2021-10-08,GI,0
2021-10-20,GI,0
2021-11-10,GI,0
2020-08-22,GM,3
2020-09-21,GM,0
2021-03-17,GM,0
2021-08-03,GM,8
2021-08-07,GM,3
2021-08-17,GM,0
2021-09-03,GM,0
2021-12-14,GM,0
2022-01-17,GM,0
2020-07-03,GN,1
2021-01-06,GN,0
2021-10-04,GN,2
2021-10-08,GN,0
2022-03-16,GN,0
2020-07-27,GQ,0
2021-09-02,GQ,0
2020-04-19,GR,3
2022-03-21,GR,34
2020-12-16,GW,0
2021-04-21,GW,0
2021-08-15,GW,0
2021-12-18,GW,0
2022-01-16,GW,0
2022-03-18,GW,0
2021-02-25,GY,3
2021-03-26,GY,2
2021-06-05,GY,2
2021-08-07,GY,2
2021-11-09,GY,6
2020-07-24,HK,1
2020-10-06,HK,0
2020-10-23,HK,0
2020-10-31,HK,0
2021-02-28,HK,0
2021-04-24,HK,0
2021-08-01,HK,0
2021-08-12,HK,0
2021-08-16,HK,0
2021-09-17,HK,0
2021-10-06,HK,0
2021-10-21,HK,0
2020-06-28,HN,0
2020-08-17,HN,8
2020-09-21,HN,20
2020-12-06,HN,1
2020-12-14,HN,14
2021-02-09,HN,47
2021-12-17,HR,51
2022-01-11,HR,27
2021-05-31,HT,0
2021-06-22,HT,12
2021-08-14,HT,2
2021-09-21,HT,3
2020-05-21,ID,36
2020-08-14,ID,53
2020-10-22,ID,102
2021-02-09,ID,213
2022-03-30,ID,118
2020-10-23,AW,0
2020-11-29,AW,0
2021-04-28,AW,0
2021-09-09,AW,1
2021-10-10,AW,0
2021-11-18,AW,0
2022-01-29,AW,0
2022-03-30,AW,0
2020-08-03,AZ,6
2021-01-10,AZ,19
2021-01-17,AZ,11
2021-03-28,AZ,22
2022-01-19,AZ,14
2020-10-19,BA,20
2021-04-04,BA,66
2021-12-19,BA,41
2022-03-11,BA,4
2021-04-12,BB,0
2021-07-10,BB,1
2022-01-12,BB,0
2021-02-11,BF,3
2022-03-24,BF,0
2021-07-30,BG,2
2021-09-22,BG,99
2021-10-28,BG,154
2021-11-09,BG,199
2022-01-03,BG,157
2021-09-26,BH,0
2021-12-27,BH,0
2020-08-16,BJ,0
2020-08-25,BJ,0
2021-05-08,BJ,0
2021-06-12,BJ,0
2021-12-18,BJ,0
2022-01-09,BJ,0
2021-10-23,BM,0
2021-12-16,BM,0
2022-02-01,BM,0
2021-11-11,BN,0
2020-08-26,IM,0
2021-01-05,IM,0
2021-02-28,IM,0
2021-04-24,IM,0
2021-07-07,IM,0
2021-08-23,IM,0
2021-08-30,IM,0
2021-10-25,IM,0
2021-12-05,IM,0
2021-12-07,IM,0
2022-02-05,IM,0
2022-02-17,IM,0
2022-03-22,IM,0
2020-09-10,IR,115
2020-11-26,IR,406
2021-07-26,IR,357
2021-10-29,IR,128
2022-01-22,IR,28
2021-09-29,JE,0
2021-11-30,JE,0
2021-12-20,JE,0
2022-02-12,JE,0
2021-03-18,JM,8
2021-03-25,JM,11
2021-10-13,JM,6
2020-10-13,JO,32
2021-06-11,JO,5
2021-09-10,JO,11
2021-12-19,JO,38
2022-01-08,JO,20
2021-01-16,KE,3
2021-06-26,KE,21
2022-01-21,KE,3
2022-02-27,KE,0
2021-01-20,KG,2
2021-09-17,KG,2
2022-02-06,KH,0
2021-02-19,KM,1
2021-08-22,KM,0
2021-08-28,KM,0
2021-09-29,KM,0
2021-12-20,KM,0
2022-02-21,KN,0
2021-09-02,KZ,0
2021-10-25,KZ,30
2021-12-08,KZ,20
2022-02-22,LA,3
2022-03-04,LA,0
2020-09-12,LB,2
2020-12-19,LB,11
2020-12-25,LB,12
2021-09-19,LB,8
2021-09-27,LB,10
2021-11-28,LB,7
2021-04-01,LC,0
2021-11-19,LC,6
2021-12-21,LC,0
2020-06-21,LR,0
2020-08-01,LR,2
2020-11-01,LR,0
2021-01-24,LR,0
2021-11-09,LR,0
2021-11-21,LR,0
2020-10-10,LS,0
2020-10-15,LS,0
2021-01-20,LS,12
2021-04-06,LS,0
2021-05-08,LS,0
2021-08-26,LS,0
2022-01-03,LS,0
2021-09-23,LY,19
2021-07-10,MC,0
2021-07-18,MC,0
2021-08-10,MC,1
2021-09-18,MC,0
2020-10-07,MD,18
2022-02-21,MD,21
2020-10-05,ME,4
2020-12-07,ME,10
2021-03-08,ME,18
2021-04-02,ME,10
2021-05-01,ME,7
2021-12-14,ME,6
2020-11-04,MG,0
2021-11-10,MG,0
2022-03-08,MG,0
2021-05-26,MK,13
2021-06-27,MK,0
2021-11-18,MK,17
2022-01-13,MK,14
2022-03-03,MK,15
2022-03-09,MK,8
2020-05-30,ML,1
2020-06-04,ML,2
2020-07-20,ML,1
2020-09-08,ML,1
2020-11-23,ML,0
2021-06-04,ML,1
2021-08-13,ML,0
2021-11-02,MM,22
2021-11-29,MM,7
2022-01-18,MM,1
2022-02-04,MM,0
2021-10-23,MN,6
2021-12-12,MN,2
2022-01-12,MN,3
2022-01-14,MN,1
2020-11-14,MQ,0
2021-02-28,MQ,0
2021-04-06,MQ,0
2021-09-01,MQ,17
2022-01-02,MQ,1
2022-03-19,MQ,0
2020-08-23,MR,0
2021-02-13,MR,5
2021-03-05,MR,0
2021-04-06,MR,0
2021-08-31,MR,2
2021-12-22,MR,1
2021-10-16,MU,0
2022-02-03,MU,0
2020-10-01,MW,0
2020-12-20,MW,0
2021-04-28,MW,1
2021-05-30,MW,0
2021-06-15,MW,1
2021-09-25,MW,1
2021-10-14,MW,0
2021-06-14,MZ,1
2021-10-18,MZ,0
2022-02-13,MZ,0
2022-01-02,NC,0
2021-06-21,NE,0
2021-08-22,NE,0
2021-11-05,NE,0
2021-12-16,NE,0
2022-01-29,NE,0
2021-05-16,NG,1
2021-08-20,NG,13
2022-01-25,NG,1
2022-02-06,NG,0
2022-03-17,NG,0
2021-06-06,NI,0
2021-12-14,NI,0
2022-02-02,NI,0
2020-04-15,NL,189
2020-05-23,NL,23
2022-03-24,NP,0
2022-03-03,NZ,7
2020-05-29,OM,1
2020-07-14,OM,8
2020-08-20,OM,0
2021-01-08,OM,0
2021-04-10,OM,29
2021-07-09,OM,15
2021-09-21,OM,0
2022-01-21,OM,0
2020-06-07,PE,571
2020-08-08,PE,653
2020-11-04,PE,130
2020-11-29,PE,93
2020-12-19,PE,134
2021-02-24,PE,679
2020-11-06,PF,0
2021-01-14,PF,0
2021-02-15,PF,1
2021-04-28,PF,0
2021-06-10,PF,0
2022-03-06,PF,0
2022-03-23,PF,0
2021-04-03,PG,0
2021-05-26,PG,0
2021-06-20,PG,0
2021-07-26,PG,0
2021-11-12,PG,0
2021-11-14,PG,0
2021-12-30,PG,0
2020-05-09,PL,15
2020-09-01,PL,20
2020-09-18,PL,12
2020-08-31,QA,1
2020-12-17,QA,0
2020-12-29,QA,0
2021-01-16,QA,0
2021-03-08,QA,1
2021-03-04,RE,0
2021-03-21,RE,0
2021-04-17,RE,0
2021-07-06,RE,0
2021-07-28,RE,0
2021-11-19,RE,0
2021-12-07,RE,0
2022-01-11,RE,0
2022-02-12,RE,0
2021-07-09,RO,29
2021-11-08,RO,241
2021-11-17,RO,-332
2021-02-13,RU,430
2021-09-07,RU,797
2022-03-29,RU,352
2021-03-15,RW,0
2021-09-08,RW,6
2022-03-09,RW,0
2022-02-23,SB,5
2022-03-26,SB,4
2021-08-28,SC,0
2022-01-20,SC,0
2020-07-22,SD,7
2020-08-17,SD,4
2020-12-12,SD,17
2021-07-17,SD,0
2021-11-03,SD,4
2021-08-18,SG,0
2021-04-05,SL,0
2021-04-11,SL,0
2021-04-30,SL,0
2021-05-02,SL,0
2020-06-03,SM,0
2020-10-17,SM,0
2022-03-21,SM,0
2020-06-12,SO,2
2021-03-08,SO,12
2021-05-07,SO,2
2021-12-04,SO,0
2022-02-15,SO,5
2021-01-22,SR,2
2021-03-22,SR,1
2021-05-07,SR,1
2022-01-31,SR,2
2020-07-25,SS,1
2020-09-25,SS,0
2020-10-03,SS,0
2020-12-14,SS,0
2021-07-16,SS,0
2021-07-27,SS,0
2021-10-19,SS,2
2021-06-17,ST,0
2022-03-05,ST,0
2021-06-08,SV,0
2021-07-06,SX,1
2021-08-01,SX,0
2021-09-25,SX,0
2022-02-13,SX,0
2022-03-04,SX,0
2020-12-26,SY,9
2021-08-05,SY,0
2021-08-06,SY,0
2021-08-14,SY,2
2021-11-01,SY,8
2021-11-05,SY,7
2021-12-30,SY,4
2020-12-07,SZ,1
2021-02-28,SZ,0
2021-06-24,SZ,0
2021-09-25,SZ,0
2022-02-11,TC,0
2022-03-30,TC,0
2020-07-16,TD,0
2020-10-06,TD,1
2021-01-13,TD,1
2021-07-04,TD,0
2021-07-18,TD,0
2021-09-17,TD,0
2021-09-30,TD,0
2021-10-04,TD,0
2021-12-20,TD,0
2022-03-26,TH,67
2020-06-09,TJ,0
2020-06-20,TJ,0
2020-08-16,TJ,0
2021-01-01,TJ,0
2021-02-14,TJ,0
2021-07-16,TJ,1
2022-01-10,TJ,0
2022-01-26,TJ,0
2021-08-16,TL,2
2020-05-12,TN,0
2020-08-07,TN,0
2020-09-15,TN,5
2020-11-12,TN,58
2021-01-16,TN,76
2021-02-21,TN,18
2021-02-24,TN,42
2022-02-16,TN,80
2020-09-08,TT,1
2020-10-16,TT,2
2021-01-08,TT,0
2021-10-25,TZ,0
2020-04-17,UA,9
2021-07-21,UA,13
2021-09-08,UA,60
2022-01-11,UA,219
2022-03-12,UA,34
2022-03-04,UG,0
2022-03-07,UG,2
2020-09-17,UZ,6
2020-12-02,UZ,0
2021-06-03,UZ,1
2021-06-07,UZ,2
2021-08-07,UZ,6
2022-01-14,VC,0
2022-03-24,VC,0
2020-07-20,VE,4
2020-10-12,VE,7
2020-11-13,VE,3
2021-01-07,VE,5
2021-01-11,VE,6
2021-03-17,VE,8
2021-03-29,VE,12
2021-04-07,VE,12
2021-10-28,VG,0
2020-11-29,VN,0
2021-01-06,VN,0
2021-01-16,VN,0
2021-06-25,VN,0
2020-09-15,XK,1
2020-10-24,XK,2
2020-11-18,XK,11
2021-08-10,XK,2
2022-03-05,XK,0
2020-12-26,YE,1
2021-01-16,YE,0
2021-08-28,YE,11
2022-03-23,YE,0
2020-09-30,YT,0
2020-12-23,YT,0
2020-12-29,YT,0
2021-08-25,YT,0
2021-11-19,YT,0
2022-01-27,YT,0
2021-04-08,ZM,1
2020-09-11,BS,2
2020-09-15,BS,1
2021-02-26,BS,1
2021-03-16,BS,0
2021-09-06,BS,7
2021-10-31,BS,0
2022-02-26,BS,0
2020-12-07,BW,0
2020-12-18,BW,0
2021-04-28,BW,10
2021-07-07,BW,14
2021-09-13,BW,0
2021-11-04,BW,0
2022-01-03,BW,8
2022-03-20,BW,0
2020-07-09,BY,5
2021-01-13,BY,10
2021-04-29,BY,10
2020-10-25,BZ,2
2021-07-13,BZ,0
2021-08-08,BZ,0
2021-09-06,BZ,1
2021-10-07,BZ,1
2022-01-07,CD,0
2022-02-10,CD,0
2020-07-28,CF,0
2020-09-18,CF,0
2020-12-11,CF,0
2021-03-30,CF,5
2021-04-26,CF,0
2021-11-13,CF,0
2021-01-22,CG,0
2021-02-24,CG,0
2021-06-07,CG,0
2021-08-03,CG,0
2021-11-18,CG,0
2020-04-14,CH,37
2020-05-08,CH,7
2022-02-07,CI,0
2020-04-24,CM,4
2021-06-18,CM,0
2021-08-23,CM,0
2021-12-20,CM,10
2022-01-08,CM,0
2022-01-20,CM,0
2020-03-16,CN,11
2020-09-08,CN,2
2020-09-10,CN,0
2020-10-23,CN,0
2021-05-31,CN,10
2021-09-09,CN,0
2021-10-02,CN,0
2022-03-09,CN,291
2020-05-03,CO,19
2020-05-20,CO,32
2021-05-06,CV,1
2021-08-04,CV,0
2021-12-29,CV,0
2021-05-04,CW,0
2021-05-15,CW,0
2021-08-12,CW,0
2021-10-24,CW,1
2021-12-29,CW,1
2022-02-07,CW,1
2022-03-29,CW,0
2020-11-11,DE,218
2020-11-13,DE,107
2020-12-12,DE,188
2021-01-02,DE,302
2021-01-26,DE,941
2021-02-08,DE,813
2021-03-24,DE,183
2021-05-15,DE,64
2021-09-30,DE,66
2022-01-29,DE,61
2020-06-30,DJ,1
2020-11-14,DJ,0
2021-01-01,DJ,0
2021-04-03,DJ,4
2021-06-09,DJ,0
2021-09-07,DJ,0
2022-03-05,DJ,0
2022-01-12,DM,0
2020-11-25,DO,2
2021-05-04,DO,5
2021-07-29,DO,0
2022-01-20,DO,5
2020-09-22,DZ,9
2021-10-14,DZ,3
2022-01-16,DZ,11
2020-04-25,EG,10
2020-09-27,EG,18
2021-08-14,EG,4
2021-11-13,EG,64
2021-11-26,ER,0
2022-03-29,ER,0
2020-05-12,ES,114
2020-09-10,ES,96
2020-10-27,ES,243
2020-10-30,ES,264
2021-01-12,ES,291
2021-04-11,ES,53
2021-05-01,ES,57
2021-06-11,ES,11
2021-09-27,ES,22
2022-01-08,ES,140
2021-12-07,FJ,0
2020-12-17,GA,1
2021-01-10,GA,0
2021-03-03,GA,0
2020-07-13,AD,0
2020-10-18,AD,3
2021-01-27,AD,2
2021-03-04,AD,0
2021-03-05,AD,0
2021-04-17,AD,0
2021-10-09,AD,0
2021-10-29,AD,0
2021-12-09,AD,0
2020-05-09,AF,1
2020-07-10,AF,35
2021-02-22,AF,1
2021-06-01,AF,27
2021-05-22,AG,0
2021-12-24,AG,0
2022-03-08,AL,0
2020-10-05,AO,13
2020-12-14,AO,0
2020-12-23,AO,1
2021-05-04,AO,9
2021-08-20,AO,2
2021-12-07,AO,0
2021-01-12,GF,0
2021-03-30,GF,4
2021-05-16,GF,1
2021-05-22,GF,0
2021-06-05,GF,0
2021-12-14,GF,0
2022-01-09,GF,1
2021-04-08,GH,0
2021-10-13,GH,0
2022-02-24,GH,0
2020-10-29,GM,0
2021-02-25,GM,0
2021-03-24,GM,0
2020-07-04,GN,0
2020-11-20,GN,0
2021-03-23,GN,0
2021-06-03,GN,0
2022-02-12,GN,2
2020-08-15,GQ,0
2020-09-22,GQ,0
2021-02-07,GQ,1
2021-04-29,GQ,0
2021-05-29,GQ,0
2021-07-07,GQ,0
2021-07-21,GQ,0
2021-11-09,GQ,0
